tic,hedge_volume,unit_hedgevol,datadate,product,maturity_year,daily_volume,volume_ann_multiplier,index,file_header,row_num,maturity_year_old,product_type,instrument,volume_hedge_new,unit_hedge,price1_new,price1_name,price2_new,price2_name,price3_new,price3_name,fair_value_new,any_odd_thing_new,idnum,price4_new,price4_name,fair_valueinmillions_new,volume_num_orig,filedate_str,hedge_unit_multiplier,thousand_correction,gas_dummy,unit_hedge_orig,maturity_temp
RRC,.94000006,mbbl,03mar2004,oil,2005,1,365,1308,RRC20040303,12,2005,crude oil,swaps,940 bbl/day,,$25.11 ,average hedge price,.,,.,.,,.,18, , ,,940,20040303,.001,1,0,bbl,2005
RRC,2.128,mbbl,03mar2004,oil,2004,1,365,1309,RRC20040303,13,2004,crude oil,collars,2128 bbl/day,,$24.18|$29.24,average hedge price,.,,.,.,,.,18, , ,,2128,20040303,.001,1,0,bbl,2004
RRC,1.233,mbbl,03mar2004,oil,2005,1,365,1310,RRC20040303,14,2005,crude oil,collars,1233 bbl/day,,$24.16|$27.48,average hedge price,.,,.,.,,.,18, , ,,1233,20040303,.001,1,0,bbl,2005
RRC,1.3770001,mbbl,03mar2004,ngl,2004,1,365,1311,RRC20040303,16,2004,natural gas liquids,swaps,1377 bbl/day,,$21.88 ,average hedge price,.,,.,.,,.,18, , ,,1377,20040303,.001,1,0,bbl,2004
RRC,.65800005,mbbl,03mar2004,ngl,2005,1,365,1312,RRC20040303,17,2005,natural gas liquids,swaps,658 bbl/day,,$19.20 ,average hedge price,.,,.,.,,.,18, , ,,658,20040303,.001,1,0,bbl,2005
RRC,48.933395,mmcf,02mar2005,gas,2005,1,365,1313,RRC20050302,4,2005,natural gas,swaps,50695 mmbtu/day,,$4.21 ,average hedge price,.,,.,.,,.,18, , ,,50695,20050302,.00096525095,1,1,mmbtu,2005
RRC,3.1737452,mmcf,02mar2005,gas,2006,1,365,1314,RRC20050302,5,2006,natural gas,swaps,3288 mmbtu/day,,$4.85 ,average hedge price,.,,.,.,,.,18, , ,,3288,20050302,.00096525095,1,1,mmbtu,2006
RRC,64.840729,mmcf,02mar2005,gas,2005,1,365,1315,RRC20050302,6,2005,natural gas,collars,67175 mmbtu/day,,$5.25-$ 7.18,average hedge price,.,,.,.,,.,18, , ,,67175,20050302,.00096525095,1,1,mmbtu,2005
RRC,35.099419,mmcf,02mar2005,gas,2006,1,365,1316,RRC20050302,7,2006,natural gas,collars,36363 mmbtu/day,,$5.03-$ 6.97,average hedge price,.,,.,.,,.,18, , ,,36363,20050302,.00096525095,1,1,mmbtu,2006
RRC,1.146,mbbl,02mar2005,oil,2005,1,365,1317,RRC20050302,10,2005,crude oil,swaps,1146 bbl/day,,$26.84 ,average hedge price,.,,.,.,,.,18, , ,,1146,20050302,.001,1,0,bbl,2005
RRC,.40000001,mbbl,02mar2005,oil,2006,1,365,1318,RRC20050302,11,2006,crude oil,swaps,400 bbl/day,,$35.00 ,average hedge price,.,,.,.,,.,18, , ,,400,20050302,.001,1,0,bbl,2006
RRC,4.4150004,mbbl,02mar2005,oil,2005,1,365,1319,RRC20050302,12,2005,crude oil,collars,4415 bbl/day,,$29.84|$37.05,average hedge price,.,,.,.,,.,18, , ,,4415,20050302,.001,1,0,bbl,2005
RRC,3.2640002,mbbl,02mar2005,oil,2006,1,365,1320,RRC20050302,13,2006,crude oil,collars,3264 bbl/day,,$31.53|$38.66,average hedge price,.,,.,.,,.,18, , ,,3264,20050302,.001,1,0,bbl,2006
RRC,.65800005,mbbl,02mar2005,ngl,2005,1,365,1321,RRC20050302,16,2005,natural gas liquids,swaps,658 bbl/day,,$19.20 ,average hedge price,.,,.,.,,.,18, , ,,658,20050302,.001,1,0,bbl,2005
RRC,92.988419,mmcf,27feb2007,gas,2007,1,365,1322,RRC20070227,3,2007,natural gas,swaps,96336 mmbtu/day,,$9.13 ,average hedge price,.,,.,.,,.,18, , ,,96336,20070227,.00096525095,1,1,mmbtu,2007
RRC,95.077217,mmcf,27feb2007,gas,2007,1,365,1323,RRC20070227,4,2007,natural gas,collars,98500 mmbtu/day,,$7.13|$9.99,average hedge price,.,,.,.,,.,18, , ,,98500,20070227,.00096525095,1,1,mmbtu,2007
RRC,101.35135,mmcf,27feb2007,gas,2008,1,365,1324,RRC20070227,5,2008,natural gas,swaps,105000 mmbtu/day,,$9.42 ,average hedge price,.,,.,.,,.,18, , ,,105000,20070227,.00096525095,1,1,mmbtu,2008
RRC,53.088802,mmcf,27feb2007,gas,2008,1,365,1325,RRC20070227,6,2008,natural gas,collars,55000 mmbtu/day,,$7.93|$11.39,average hedge price,.,,.,.,,.,18, , ,,55000,20070227,.00096525095,1,1,mmbtu,2008
RRC,6.3000002,mbbl,27feb2007,oil,2007,1,365,1326,RRC20070227,9,2007,crude oil,collars,6300 bbl/day,,$53.46|$65.33,average hedge price,.,,.,.,,.,18, , ,,6300,20070227,.001,1,0,bbl,2007
RRC,6.0000005,mbbl,27feb2007,oil,2008,1,365,1327,RRC20070227,10,2008,crude oil,collars,6000 bbl/day,,$58.09|$75.11,average hedge price,.,,.,.,,.,18, , ,,6000,20070227,.001,1,0,bbl,2008
RRC,149.61389,mmcf,27feb2008,gas,2008,1,365,1328,RRC20080227,3,2008,natural gas,swaps,155000 mmbtu/day,,$8.97 ,average hedge price,.,,.,.,"$64,982 ",.,18, , ,,155000,20080227,.00096525095,1,1,mmbtu,2008
RRC,67.567566,mmcf,27feb2008,gas,2008,1,365,1329,RRC20080227,4,2008,natural gas,collars,70000 mmbtu/day,,$8.01|$10.83,average hedge price,.,,.,.,"$19,288 ",.,18, , ,,70000,20080227,.00096525095,1,1,mmbtu,2008
RRC,38.610039,mmcf,27feb2008,gas,2009,1,365,1330,RRC20080227,5,2009,natural gas,swaps,40000 mmbtu/day,,$8.24 ,average hedge price,.,,.,.,"$(3,812",.,18, , ,,40000,20080227,.00096525095,1,1,mmbtu,2009
RRC,77.220078,mmcf,27feb2008,gas,2009,1,365,1331,RRC20080227,6,2009,natural gas,collars,80000 mmbtu/day,,$8.12|$8.76,average hedge price,.,,.,.,"$(3,070",.,18, , ,,80000,20080227,.00096525095,1,1,mmbtu,2009
RRC,9,mbbl,27feb2008,oil,2008,1,365,1332,RRC20080227,9,2008,crude oil,collars,9000 bbl/day,,$59.34|$75.48,average hedge price,.,,.,.,"$(59,624",.,18, , ,,9000,20080227,.001,1,0,bbl,2008
RRC,8,mbbl,27feb2008,oil,2009,1,365,1333,RRC20080227,10,2009,crude oil,collars,8000 bbl/day,,$64.01|$76.00,average hedge price,.,,.,.,"$(40,085",.,18, , ,,8000,20080227,.001,1,0,bbl,2009
RRC,67.567566,mmcf,25feb2009,gas,2009,1,365,1334,RRC20090225,3,2009,natural gas,swaps,70000 mmbtu/day,,$8.38 ,average hedge price,.,,.,.,"$57,280 ",.,18, , ,,70000,20090225,.00096525095,1,1,mmbtu,2009
RRC,144.78764,mmcf,25feb2009,gas,2009,1,365,1335,RRC20090225,4,2009,natural gas,collars,150000 mmbtu/day,,$8.28|$9.27,average hedge price,.,,.,.,"$121,781 ",.,18, , ,,150000,20090225,.00096525095,1,1,mmbtu,2009
RRC,8,mbbl,25feb2009,oil,2009,1,365,1336,RRC20090225,7,2009,crude oil,collars,8000 bbl/day,,$64.01|$76.00,average hedge price,.,,.,.,"$35,166 ",.,18, , ,,8000,20090225,.001,1,0,bbl,2009
RRC,233.93436,mmcf,24feb2010,gas,2010,1,365,1337,RRC20100224,3,2010,natural gas,collars,242356 mmbtu/day,,$5.53|$7.37,average hedge price,.,,.,.,"$24,562 ",.,18, , ,,242356,20100224,.00096525095,1,1,mmbtu,2010
RRC,53.088802,mmcf,24feb2010,gas,2011,1,365,1338,RRC20100224,4,2011,natural gas,collars,55000 mmbtu/day,,$6.00|$7.50,average hedge price,.,,.,.,"$4,108 ",.,18, , ,,55000,20100224,.00096525095,1,1,mmbtu,2011
RRC,1,mbbl,24feb2010,oil,2010,1,365,1339,RRC20100224,7,2010,crude oil,collars,1000 bbls/day,,$75.00|$93.75,average hedge price,.,,.,.,$66 ,.,18, , ,,1000,20100224,.001,1,0,bbl,2010
RRC,394.01544,mmcf,01mar2011,gas,2011,1,365,1340,RRC20110301,3,2011,natural gas,collars,408200 mmbtu/day,,$5.56|$6.48,average hedge price,.,,.,.,"$163,355 ",.,18, , ,,408200,20110301,.00096525095,1,1,mmbtu,2011
RRC,115.48359,mmcf,01mar2011,gas,2012,1,365,1341,RRC20110301,4,2012,natural gas,collars,119641 mmbtu/day,,$5.50|$6.25,average hedge price,.,,.,.,"$27,032 ",.,18, , ,,119641,20110301,.00096525095,1,1,mmbtu,2012
RRC,2,mbbl,01mar2011,oil,2012,1,365,1342,RRC20110301,7,2012,crude oil,collars,2000 bbls/day,,$70.00|$80.00,average hedge price,.,,.,.,"$(12,052",.,18, , ,,2000,20110301,.001,1,0,bbl,2012
RRC,5.5000005,mbbl,01mar2011,oil,2011,1,365,1343,RRC20110301,8,2011,crude oil,call options,5500 bbls/day,,$80.00 ,average hedge price,.,,.,.,"$(31,904",.,18, , ,,5500,20110301,.001,1,0,bbl,2011
RRC,4.7000003,mbbl,01mar2011,oil,2012,1,365,1344,RRC20110301,9,2012,crude oil,call options,4700 bbls/day,,$85.00 ,average hedge price,.,,.,.,"$(28,393",.,18, , ,,4700,20110301,.001,1,0,bbl,2012
RRC,226.7249,mmcf,22feb2012,gas,2012,1,365,1345,RRC20120222,3,2012,natural gas,collars,234887 mmbtu/day,,$ 4.99 $ 5.50,average hedge price,.,,.,.,"$148,384 ",.,18, , ,,234887,20120222,.00096525095,1,1,mmbtu,2012
RRC,231.66023,mmcf,22feb2012,gas,2013,1,365,1346,RRC20120222,4,2013,natural gas,collars,240000 mmbtu/day,,$ 4.73 $ 5.20,average hedge price,.,,.,.,"$75,466 ",.,18, , ,,240000,20120222,.00096525095,1,1,mmbtu,2013
RRC,86.872581,mmcf,22feb2012,gas,2014,1,365,1347,RRC20120222,5,2014,natural gas,collars,90000 mmbtu/day,,$ 4.25 $ 4.85,average hedge price,.,,.,.,"$4,378 ",.,18, , ,,90000,20120222,.00096525095,1,1,mmbtu,2014
RRC,176.62741,mmcf,22feb2012,gas,2012,1,365,1348,RRC20120222,6,2012,natural gas,swaps,182986 mmbtu/day,,$4.06 ,average hedge price,.,,.,.,"$54,162 ",.,18, , ,,182986,20120222,.00096525095,1,1,mmbtu,2012
RRC,2,mbbl,22feb2012,oil,2012,1,365,1349,RRC20120222,9,2012,crude oil,collars,2000 bbls/day,,$ 70.00 $ 80.00,average hedge price,.,,.,.,"($14,653)",.,18, , ,,2000,20120222,.001,1,0,bbl,2012
RRC,3.0000002,mbbl,22feb2012,oil,2013,1,365,1350,RRC20120222,10,2013,crude oil,collars,3000 bbls/day,,$ 90.60 $ 100.00,average hedge price,.,,.,.,"($1,142)",.,18, , ,,3000,20120222,.001,1,0,bbl,2013
RRC,2,mbbl,22feb2012,oil,2014,1,365,1351,RRC20120222,11,2014,crude oil,collars,2000 bbls/day,,$ 85.55 $ 100.00,average hedge price,.,,.,.,($812),.,18, , ,,2000,20120222,.001,1,0,bbl,2014
RRC,4.7000003,mbbl,22feb2012,oil,2012,1,365,1352,RRC20120222,12,2012,crude oil,call options,4700 bbls/day,,$85.00 ,average hedge price,.,,.,.,"($29,348)",.,18, , ,,4700,20120222,.001,1,0,bbl,2012
RRC,3.0000002,mbbl,22feb2012,oil,2013,1,365,1353,RRC20120222,13,2013,crude oil,swaps,3000 bbls/day,,$95.55 ,average hedge price,.,,.,.,($242),.,18, , ,,3000,20120222,.001,1,0,bbl,2013
RRC,2,mbbl,22feb2012,oil,2014,1,365,1354,RRC20120222,14,2014,crude oil,swaps,2000 bbls/day,,$92.75 ,average hedge price,.,,.,.,($21),.,18, , ,,2000,20120222,.001,1,0,bbl,2014
RRC,12.000001,mbbl,22feb2012,ngl,2012,1,365,1355,RRC20120222,17,2012,ngls (natural gasoline),swaps,12000 bbls/day,,$96.28 ,average hedge price,.,,.,.,"$15,376 ",.,18, , ,,12000,20120222,.001,1,0,bbl,2012
RRC,6.0000005,mbbl,22feb2012,ngl,2013,1,365,1356,RRC20120222,18,2013,ngls (natural gasoline),swaps,6000 bbls/day,,$87.33 ,average hedge price,.,,.,.,($221),.,18, , ,,6000,20120222,.001,1,0,bbl,2013
RRC,270.27026,mmcf,27feb2013,gas,2013,1,365,1357,RRC20130227,4,2013,natural gas,collars,280000 mmbtu/day,,$4.59 $ 5.05,average hedge price,.,,.,.,"$110,485 ",.,18, , ,,280000,20130227,.00096525095,1,1,mmbtu,2013
RRC,371.62161,mmcf,27feb2013,gas,2014,1,365,1358,RRC20130227,5,2014,natural gas,collars,385000 mmbtu/day,,$3.80 $ 4.48,average hedge price,.,,.,.,"$8,307 ",.,18, , ,,385000,20130227,.00096525095,1,1,mmbtu,2014
RRC,205.9691,mmcf,27feb2013,gas,2013,1,365,1359,RRC20130227,6,2013,natural gas,swaps,213384 mmbtu/day,,$3.64 ,average hedge price,.,,.,.,"$7,505 ",.,18, , ,,213384,20130227,.00096525095,1,1,mmbtu,2013
RRC,3.0000002,mbbl,27feb2013,oil,2013,1,365,1360,RRC20130227,9,2013,crude oil,collars,3000 bbls/day,,$90.60 $ 100.00,average hedge price,.,,.,.,"$1,764 ",.,18, , ,,3000,20130227,.001,1,0,bbl,2013
RRC,2,mbbl,27feb2013,oil,2014,1,365,1361,RRC20130227,10,2014,crude oil,collars,2000 bbls/day,,$85.55 $ 100.00,average hedge price,.,,.,.,$458 ,.,18, , ,,2000,20130227,.001,1,0,bbl,2014
RRC,5.0810003,mbbl,27feb2013,oil,2013,1,365,1362,RRC20130227,11,2013,crude oil,swaps,5081 bbls/day,,$96.59 ,average hedge price,.,,.,.,"$6,162 ",.,18, , ,,5081,20130227,.001,1,0,bbl,2013
RRC,4,mbbl,27feb2013,oil,2014,1,365,1363,RRC20130227,12,2014,crude oil,swaps,4000 bbls/day,,$94.56 ,average hedge price,.,,.,.,"$3,487 ",.,18, , ,,4000,20130227,.001,1,0,bbl,2014
RRC,8,mbbl,27feb2013,ngl,2013,1,365,1364,RRC20130227,15,2013,ngls (natural gasoline),sold swaps,8000 bbls/day,,$89.64 ,average hedge price,.,,.,.,"$6,998 ",.,18, , ,,8000,20130227,.001,1,0,bbl,2013
RRC,1.5000001,mbbl,27feb2013,ngl,2013,1,365,1365,RRC20130227,16,2013,ngls (natural gasoline),re-purchased swaps,1500 bbls/day,,$76.30 ,average hedge price,.,,.,.,"$5,920 ",.,18, , ,,1500,20130227,.001,1,0,bbl,2013
RRC,5,mbbl,27feb2013,ngl,2013,1,365,1366,RRC20130227,19,2013,ngls (propane),swaps,5000 bbls/day,,$35.55 ,average hedge price,.,,.,.,"($6,746)",.,18, , ,,5000,20130227,.001,1,0,bbl,2013
RRC,431.9498,mmcf,26feb2014,gas,2014,1,365,1367,RRC20140226,3,2014,natural gas,collars,447500 mmbtu/day,,$ 3.84 $ 4.48,average hedge price,.,,.,.,"($3,120)",.,18, , ,,447500,20140226,.00096525095,1,1,mmbtu,2014
RRC,139.96138,mmcf,26feb2014,gas,2015,1,365,1368,RRC20140226,4,2015,natural gas,collars,145000 mmbtu/day,,$ 4.07 $ 4.56,average hedge price,.,,.,.,"$5,831 ",.,18, , ,,145000,20140226,.00096525095,1,1,mmbtu,2015
RRC,211.77316,mmcf,26feb2014,gas,2014,1,365,1369,RRC20140226,5,2014,natural gas,swaps,219397 mmbtu/day,,$4.17 ,average hedge price,.,,.,.,"($1,705)",.,18, , ,,219397,20140226,.00096525095,1,1,mmbtu,2014
RRC,149.58109,mmcf,26feb2014,gas,2015,1,365,1370,RRC20140226,6,2015,natural gas,swaps,154966 mmbtu/day,,$4.16 ,average hedge price,.,,.,.,$923 ,.,18, , ,,154966,20140226,.00096525095,1,1,mmbtu,2015
RRC,19.305019,mmcf,26feb2014,gas,2016,1,365,1371,RRC20140226,7,2016,natural gas,swaps,20000 mmbtu/day,,$4.16 ,average hedge price,.,,.,.,$233 ,.,18, , ,,20000,20140226,.00096525095,1,1,mmbtu,2016
RRC,2,mbbl,26feb2014,oil,2014,1,365,1372,RRC20140226,9,2014,crude oil,collars,2000 bbls/day,,$ 85.55 $ 100.00,average hedge price,.,,.,.,($398),.,18, , ,,2000,20140226,.001,1,0,bbl,2014
RRC,9.0040007,mbbl,26feb2014,oil,2014,1,365,1373,RRC20140226,10,2014,crude oil,swaps,9004 bbls/day,,$94.43 ,average hedge price,.,,.,.,"($3,365)",.,18, , ,,9004,20140226,.001,1,0,bbl,2014
RRC,4,mbbl,26feb2014,oil,2015,1,365,1374,RRC20140226,11,2015,crude oil,swaps,4000 bbls/day,,$89.60 ,average hedge price,.,,.,.,"$2,222 ",.,18, , ,,4000,20140226,.001,1,0,bbl,2015
RRC,11.000001,mbbl,26feb2014,ngl,2014,1,365,1375,RRC20140226,13,2014,ngls (c3 - propane),swaps,11000 bbls/day,,$ 1.01/gallon,average hedge price,.,,.,.,"($17,346)",.,18, , ,,11000,20140226,.001,1,0,bbl,2014
RRC,3.0000002,mbbl,26feb2014,ngl,2014,1,365,1376,RRC20140226,15,2014,ngls (nc4 - normal butane),swaps,3000 bbls/day,,$ 1.33/gallon,average hedge price,.,,.,.,$106 ,.,18, , ,,3000,20140226,.001,1,0,bbl,2014
RRC,1,mbbl,26feb2014,ngl,2014,1,365,1377,RRC20140226,17,2014,ngls (c5 - natural gasoline),swaps,1000 bbls/day,,$ 2.11/gallon,average hedge price,.,,.,.,$121 ,.,18, , ,,1000,20140226,.001,1,0,bbl,2014
RRC,139.96138,mmcf,24feb2015,gas,2015,1,365,1378,RRC20150224,3,2015,natural gas,collars,145000 mmbtu/day,,$ 4.07 $ 4.56,average hedge price,.,,.,.,"$57,460 ",.,18, , ,,145000,20150224,.00096525095,1,1,mmbtu,2015
RRC,398.05984,mmcf,24feb2015,gas,2015,1,365,1379,RRC20150224,4,2015,natural gas,swaps,412390 mmbtu/day,,$4.15 ,average hedge price,.,,.,.,"$168,641 ",.,18, , ,,412390,20150224,.00096525095,1,1,mmbtu,2015
RRC,115.83012,mmcf,24feb2015,gas,2016,1,365,1380,RRC20150224,5,2016,natural gas,swaps,120000 mmbtu/day,,$4.15 ,average hedge price,.,,.,.,"$30,099 ",.,18, , ,,120000,20150224,.00096525095,1,1,mmbtu,2016
RRC,9.6260004,mbbl,24feb2015,oil,2015,1,365,1381,RRC20150224,7,2015,crude oil,swaps,9626 bbls/day,,$90.57 ,average hedge price,.,,.,.,"$118,364 ",.,18, , ,,9626,20150224,.001,1,0,bbl,2015
RRC,1,mbbl,24feb2015,oil,2016,1,365,1382,RRC20150224,8,2016,crude oil,swaps,1000 bbls/day,,$91.43 ,average hedge price,.,,.,.,"$10,215 ",.,18, , ,,1000,20150224,.001,1,0,bbl,2016
RRC,2.2450001,mbbl,24feb2015,ngl,2015,1,365,1383,RRC20150224,10,2015,ngls (c3 - propane),swaps,2245 bbls/day,,$ 0.95/gallon,average hedge price,.,,.,.,"$14,727 ",.,18, , ,,2245,20150224,.001,1,0,bbl,2015
RRC,.5,mbbl,24feb2015,ngl,20er,1,365,1384,RRC20150224,12,2015 first quarter,ngls (c5 - natural gasoline),swaps,500 bbls/day,,$ 2.14/gallon,average hedge price,.,,.,.,"$2,170 ",.,18, , ,,500,20150224,.001,1,0,bbl,2015 first quarter
RRC,719.95557,mmcf,25feb2016,gas,2016,1,365,1385,RRC20160225,3,2016,natural gas,swaps,745874 mmbtu/day,,$3.24 ,average hedge price,.,,.,.,"$204,067 ",.,18, , ,,745874,20160225,.00096525095,1,1,mmbtu,2016
RRC,19.305019,mmcf,25feb2016,gas,2017,1,365,1386,RRC20160225,4,2017,natural gas,swaps,20000 mmbtu/day,,$3.49 ,average hedge price,.,,.,.,"$5,045 ",.,18, , ,,20000,20160225,.00096525095,1,1,mmbtu,2017
RRC,4.2470002,mbbl,25feb2016,oil,2016,1,365,1387,RRC20160225,6,2016,crude oil,swaps,4247 bbls/day,,$65.27 ,average hedge price,.,,.,.,"$37,170 ",.,18, , ,,4247,20160225,.001,1,0,bbl,2016
RRC,.5,mbbl,25feb2016,oil,2017,1,365,1388,RRC20160225,7,2017,crude oil,swaps,500 bbls/day,,$55.00 ,average hedge price,.,,.,.,"$1,529 ",.,18, , ,,500,20160225,.001,1,0,bbl,2017
RRC,5.5000005,mbbl,25feb2016,ngl,2016,1,365,1389,RRC20160225,9,2016,ngls (c3 - propane),swaps,5500 bbls/day,,$ 0.60/gallon,average hedge price,.,,.,.,"$15,884 ",.,18, , ,,5500,20160225,.001,1,0,bbl,2016
RRC,2.5,mbbl,25feb2016,ngl,2016,1,365,1390,RRC20160225,11,2016,ngls (c4 normal butane),swaps,2500 bbls/day,,$0.72/gallon,average hedge price,.,,.,.,"$6,968 ",.,18, , ,,2500,20160225,.001,1,0,bbl,2016
RRC,2.7490001,mbbl,25feb2016,ngl,2016,1,365,1391,RRC20160225,13,2016,ngls (c5 - natural gasoline),swaps,2749 bbls/day,,$ 1.20/gallon,average hedge price,.,,.,.,"$12,613 ",.,18, , ,,2749,20160225,.001,1,0,bbl,2016
RRC,811.47876,mmcf,22feb2017,gas,2017,1,365,1392,RRC20170222,3,2017,natural gas,swaps(1),840692 mmbtu/day,,$3.19 ,average hedge price,.,,.,.,"$(132,269",.,18, , ,,840692,20170222,.00096525095,1,1,mmbtu,2017
RRC,267.09653,mmcf,22feb2017,gas,2018,1,365,1393,RRC20170222,4,2018,natural gas,swaps,276712 mmbtu/day,,$3.12 ,average hedge price,.,,.,.,"$(12,877",.,18, , ,,276712,20170222,.00096525095,1,1,mmbtu,2018
RRC,41.264477,mmcf,22feb2017,gas,2017,1,365,1394,RRC20170222,5,2017,natural gas,collar(1),42750 mmbtu/day,,$ 3.48-$ 4.15,average hedge price,.,,.,.,"$3,673 ",.,18, , ,,42750,20170222,.00096525095,1,1,mmbtu,2017
RRC,169.77798,mmcf,22feb2017,gas,2017,1,365,1395,RRC20170222,6,2017,natural gas,purchased put(1),175890 mmbtu/day,,$ 3.48(2),average hedge price,.,,.,.,"$18,159 ",.,18, , ,,175890,20170222,.00096525095,1,1,mmbtu,2017
RRC,8.7268333,mmcf,22feb2017,gas,2017,1,365,1396,RRC20170222,7,2017,natural gas,sold call,9041 mmbtu/day,,$ 3.75(3),average hedge price,.,,.,.,"$(1,042",.,18, , ,,9041,20170222,.00096525095,1,1,mmbtu,2017
RRC,8.5420008,mbbl,22feb2017,oil,2017,1,365,1397,RRC20170222,10,2017,crude oil,swaps(1),8542 bbls/day,,$55.77 ,average hedge price,.,,.,.,"$(1,652",.,18, , ,,8542,20170222,.001,1,0,bbl,2017
RRC,2.7500002,mbbl,22feb2017,oil,2018,1,365,1398,RRC20170222,11,2018,crude oil,swaps,2750 bbls/day,,$54.24 ,average hedge price,.,,.,.,"$(2,198",.,18, , ,,2750,20170222,.001,1,0,bbl,2018
RRC,3.0000002,mbbl,22feb2017,ngl,2017,1,365,1399,RRC20170222,14,2017,ngls (c2-ethane),swaps,3000 bbls/day,,$ 0.27/gallon,average hedge price,.,,.,.,$(955,.,18, , ,,3000,20170222,.001,1,0,bbl,2017
RRC,11.610001,mbbl,22feb2017,ngl,2017,1,365,1400,RRC20170222,17,2017,ngls (c3-propane),swaps,11610 bbls/day,,$ 0.55/gallon,average hedge price,.,,.,.,"$(25,092",.,18, , ,,11610,20170222,.001,1,0,bbl,2017
RRC,5.6990004,mbbl,22feb2017,ngl,2018,1,365,1401,RRC20170222,18,2018,ngls (c3-propane),swaps,5699 bbls/day,,$ 0.65/gallon,average hedge price,.,,.,.,"$(7,344",.,18, , ,,5699,20170222,.001,1,0,bbl,2018
RRC,7.0000005,mbbl,22feb2017,ngl,2017,1,365,1402,RRC20170222,21,2017,ngls (nc4-normal butane),swaps,7000 bbls/day,,$ 0.73/gallon,average hedge price,.,,.,.,"$(12,190",.,18, , ,,7000,20170222,.001,1,0,bbl,2017
RRC,2,mbbl,22feb2017,ngl,2018,1,365,1403,RRC20170222,22,2018,ngls (nc4-normal butane),swaps,2000 bbls/day,,$ 0.78/gallon,average hedge price,.,,.,.,"$(1,226",.,18, , ,,2000,20170222,.001,1,0,bbl,2018
RRC,5.2500005,mbbl,22feb2017,ngl,2017,1,365,1404,RRC20170222,25,2017,ngls (c5-natural gasoline),swaps,5250 bbls/day,,$ 1.06/gallon,average hedge price,.,,.,.,"$(11,666",.,18, , ,,5250,20170222,.001,1,0,bbl,2017
RRC,1,mbbl,22feb2017,ngl,2018,1,365,1405,RRC20170222,26,2018,ngls (c5-natural gasoline),swaps,1000 bbls/day,,$ 1.18/gallon,average hedge price,.,,.,.,$(509,.,18, , ,,1000,20170222,.001,1,0,bbl,2018
SFY,462.00003,mbbl,03mar2014,oil,2014,,1,1406,SFY20140303,6,2014,oil derivatives(nymex wti settlements),swaps,462000,bbls,$98.19 ,swap fixed price,,,.,.,.,.,19,.,.,,462000,20140303,.001,1,0,bbl,2014
SFY,7200.772,mmcf,03mar2014,gas,2014,,1,1407,SFY20140303,6,2014,natural gas derivatives(nymex henry hub settlements),swaps,7460000,mmbtu,$4.10 ,swap fixed price,,,.,.,.,.,19,.,.,,7460000,20140303,.00096525095,1,1,mmbtu,2014
SFY,1959.4595,mmcf,03mar2014,gas,2014,,1,1408,SFY20140303,6,2014,natural gas basis derivatives(east texas houston ship channel settlements),swaps,2030000,mmbtu,$0.09 ,swap fixed price,,,.,.,.,.,19,.,.,,2030000,20140303,.00096525095,1,1,mmbtu,2014
SFY,87.000008,mbbl,03mar2014,oil,2014,,1,1409,SFY20140303,7,2014,oil derivatives(nymex wti settlements),calls,87000,bbls,$116.60 ,purchased call price,,,.,.,.,.,19,.,.,,87000,20140303,.001,1,0,bbl,2014
SFY,2968.1467,mmcf,03mar2014,gas,2014,,1,1410,SFY20140303,7,2014,natural gas derivatives(nymex henry hub settlements),collars,3075000,mmbtu,$4.13 ,floorprice,$4.44 ,ceiling price,.,.,.,.,19,.,.,,3075000,20140303,.00096525095,1,1,mmbtu,2014
SFY,87.000008,mbbl,03mar2014,oil,2014,,1,1411,SFY20140303,8,2014,oil derivatives(nymex wti settlements),collars,87000,bbls,$95.00 ,floorprice,$107.30 ,ceiling price,.,.,.,.,19,.,.,,87000,20140303,.001,1,0,bbl,2014
SFY,868.72583,mmcf,03mar2014,gas,2015,,1,1412,SFY20140303,10,2015,natural gas derivatives(nymex henry hub settlements),swaps,900000,mmbtu,$4.42 ,swap fixed price,,,.,.,.,.,19,.,.,,900000,20140303,.00096525095,1,1,mmbtu,2015
SFY,579.15057,mmcf,02mar2015,gas,2015,,1,1413,SFY20150302,6,2015,natural gas derivatives(nymex henry hub settlements),swaps,600000,mmbtu,$4.42 ,swap fixed price,,,.,.,.,.,19,.,.,,600000,20150302,.00096525095,1,1,mmbtu,2015
SFY,7027.0269,mmcf,02mar2015,gas,2015,,1,1414,SFY20150302,6,2015,natural gas basis derivatives(east texas houston ship channel settlements),swaps,7280000,mmbtu,$(0.02,swap fixed price,,,.,.,.,.,19,.,.,,7280000,20150302,.00096525095,1,1,mmbtu,2015
SFY,1235.5212,mmcf,02mar2015,gas,2015,,1,1415,SFY20150302,7,2015,natural gas derivatives(nymex henry hub settlements),collars,1280000,mmbtu,$4.05 ,floorprice,$4.88 ,ceiling price,.,.,.,.,19,.,.,,1280000,20150302,.00096525095,1,1,mmbtu,2015
SWN,13300,mmcf,18feb2003,gas,2003,,1,1416,SWN20030218,,2003,natural gas,swaps with a fixed-price receipt,13.3,bcf,$3.47 ,weighted average price per mcf,,,,,.,,20,.,.,,13.3,20030218,1000,1,1,bcf,2003
